transcript	divergence
ENST00000371509.4	0.0522606235663
ENST00000504551.2	0.0581879431338
ENST00000371655.3	0.048255336377
ENST00000370389.2	0.048010132367
ENST00000400798.2	0.0595897800217
ENST00000359060.4	0.0802885360911
ENST00000367974.1	0.0513185964994
ENST00000429375.2	0.0522241293395
ENST00000378755.5	0.0799841593743
ENST00000543384.1	0.054893190388
ENST00000368389.2	0.0468498438932
ENST00000372339.3	0.0492274359059
ENST00000435016.1	0.050021869347
ENST00000544045.1	0.0480307270417
ENST00000367590.4	0.0511830717115
ENST00000341771.6	0.0478035090565
ENST00000402363.3	0.0485249920197
ENST00000292357.7	0.0506492250757
ENST00000416280.2	0.0453547502346
ENST00000330263.4	0.0593055782578
ENST00000400906.1	0.0600809347448
ENST00000468695.1	0.0501158398628
ENST00000391947.2	0.0519157353498
ENST00000476229.1	0.0502877170306
ENST00000312553.5	0.0521375024385
ENST00000495646.1	0.0539017829384
ENST00000272134.5	0.0527460742807
ENST00000368884.3	0.0455403716225
ENST00000370859.3	0.0520865137536
ENST00000375605.2	0.0577998939992
ENST00000497986.1	0.0484082201124
ENST00000366976.1	0.050116398698
ENST00000368931.3	0.0449597276373
ENST00000366994.3	0.0502154802689
ENST00000354242.4	0.0496467573502
ENST00000372611.1	0.0516312011451
ENST00000367446.3	0.0551366946409
ENST00000367478.4	0.054140326785
ENST00000366801.1	0.0531989296188
ENST00000367915.1	0.051857923734
ENST00000331565.4	0.050557951667
ENST00000366815.3	0.0531166835383
ENST00000236051.2	0.0510193285757
ENST00000368221.1	0.0502760947593
ENST00000341611.2	0.0557139413686
ENST00000545460.1	0.0499663166888
ENST00000334438.1	0.0584594127807
ENST00000368439.1	0.0469157300061
ENST00000367639.1	0.0507422502621
ENST00000438661.2	0.0506468168606
ENST00000414276.2	0.0437425291701
ENST00000369779.4	0.0508437867994
ENST00000493030.2	0.0611042279964
ENST00000324978.3	0.0478522106318
ENST00000367264.2	0.0517713535148
ENST00000373791.3	0.0572225604352
ENST00000368092.3	0.0532279660236
ENST00000533357.1	0.0510819300577
ENST00000536305.1	0.0604604845046
ENST00000368531.2	0.0490770159594
ENST00000319248.8	0.0481308396519
ENST00000294728.2	0.0531061749486
ENST00000369598.1	0.0483325752221
ENST00000538839.1	0.0599651043337
ENST00000371399.1	0.0542928477774
ENST00000378295.4	0.0764995969559
ENST00000243182.6	0.0527317583458
ENST00000367762.1	0.0518583170568
ENST00000368525.3	0.0486631029084
ENST00000366497.2	0.0623471882641
ENST00000366975.6	0.050116398698
ENST00000366744.1	0.0599416903642
ENST00000411990.2	0.0538339290404
ENST00000341360.2	0.0524171684891
ENST00000373765.4	0.0602789023842
ENST00000373132.3	0.0523990337111
ENST00000366485.1	0.0609918092652
ENST00000352967.4	0.054772560364
ENST00000470413.2	0.055256185167
ENST00000478691.1	0.0541409806112
ENST00000318021.2	0.059987361041
ENST00000318160.4	0.0602059643292
ENST00000376048.5	0.0597250657127
ENST00000367912.2	0.0520318614645
ENST00000441669.2	0.0485948653057
ENST00000370872.3	0.0545213837564
ENST00000370132.4	0.0522415994332
ENST00000367147.4	0.0527544088463
ENST00000377732.1	0.0638152558138
ENST00000356634.3	0.0540427298165
ENST00000309471.8	0.050587258275
ENST00000361705.3	0.051962605134
ENST00000405362.1	0.052859513268
ENST00000366850.3	0.051562651022
ENST00000368019.1	0.0496418846429
ENST00000373422.3	0.0520864422293
ENST00000314163.7	0.0521807805803
ENST00000271640.5	0.0446009013397
ENST00000367940.2	0.050551994302
ENST00000359751.4	0.0467992839085
ENST00000367387.4	0.0521772240393
ENST00000358527.2	0.0513630590778
ENST00000372985.3	0.0494816367568
ENST00000527011.1	0.0535843753029
ENST00000343043.3	0.0470572757277
ENST00000243611.5	0.0535403864998
ENST00000284142.6	0.0523818393374
ENST00000529008.1	0.0470166003096
ENST00000316485.6	0.0476636723799
ENST00000374011.2	0.0482201615316
ENST00000367874.4	0.0528705433871
ENST00000469499.1	0.0594524280338
ENST00000441472.2	0.077745418204
ENST00000344610.8	0.0521803748142
ENST00000361168.5	0.0470797209677
ENST00000423313.1	0.0534106721487
ENST00000367352.3	0.0524334703334
ENST00000371591.1	0.0496676980225
ENST00000356870.3	0.057723641613
ENST00000391927.1	0.053932030662
ENST00000369466.4	0.0535645994448
ENST00000342055.5	0.0552253774747
ENST00000378712.1	0.0801319340645
ENST00000372830.1	0.0482935980944
ENST00000368286.2	0.0472251914416
ENST00000350030.3	0.0485249920197
ENST00000369290.1	0.0495241228002
ENST00000393277.1	0.0502106264438
ENST00000505871.1	0.0523652998301
ENST00000368072.5	0.0516308493898
ENST00000262450.3	0.0646642543402
ENST00000338325.1	0.0537010772874
ENST00000326813.8	0.0493630555998
ENST00000374204.1	0.0507109515033
ENST00000461135.2	0.0540889002611
ENST00000378371.2	0.0769621150977
ENST00000413720.1	0.0511783255352
ENST00000602873.1	0.0576674232828
ENST00000367943.4	0.0510025719779
ENST00000355784.2	0.0603132028408
ENST00000374272.3	0.051994853348
ENST00000368829.3	0.049432673711
ENST00000480945.1	0.0593251382849
ENST00000235933.6	0.0495241228002
ENST00000258324.1	0.0515535718665
ENST00000433674.2	0.053633028827
ENST00000376838.1	0.0560688262384
ENST00000319517.6	0.0534059826218
ENST00000609116.1	0.0527876648925
ENST00000537469.1	0.0499989210751
ENST00000353414.4	0.0632671963415
ENST00000368827.6	0.0497918786541
ENST00000373655.2	0.0518985947181
ENST00000366654.4	0.0585693705548
ENST00000368285.3	0.0472251914416
ENST00000372696.3	0.0512211736323
ENST00000369787.3	0.0506468168606
ENST00000367982.4	0.0507321887443
ENST00000377223.1	0.0574131104267
ENST00000366669.4	0.0592708958159
ENST00000370715.1	0.0534059826218
ENST00000334513.5	0.0495417806911
ENST00000320139.5	0.047402943258
ENST00000471651.1	0.0486772552158
ENST00000367819.2	0.0535560103067
ENST00000290541.6	0.0458772060223
ENST00000375003.2	0.0563691191562
ENST00000493901.1	0.04810425058
ENST00000377399.2	0.0576406803642
ENST00000367550.2	0.0510084910392
ENST00000327795.5	0.0599858387775
ENST00000367512.3	0.0514079367147
ENST00000375136.3	0.0585227164763
ENST00000541281.1	0.0522922759086
ENST00000367661.3	0.0536458271457
ENST00000361735.3	0.0519984501716
ENST00000354177.4	0.0532236967893
ENST00000342104.5	0.0557614431219
ENST00000354831.7	0.0480459635536
ENST00000377782.3	0.0637097491433
ENST00000234816.2	0.0505508983229
ENST00000467404.2	0.0619996620672
ENST00000369748.4	0.0513037208366
ENST00000352171.7	0.0480459635536
ENST00000458104.2	0.0501239345265
ENST00000370951.1	0.0534355392447
ENST00000369500.3	0.0539787998022
ENST00000348069.2	0.0623471882641
ENST00000290722.1	0.0543363626462
ENST00000435064.1	0.08032076267
ENST00000290663.6	0.0502152807092
ENST00000367080.3	0.0538043379231
ENST00000360244.4	0.0437425291701
ENST00000367212.3	0.0528168647017
ENST00000367249.4	0.0526650349877
ENST00000434513.1	0.063386190338
ENST00000368890.4	0.0455197846331
ENST00000336894.4	0.0524454869255
ENST00000469934.2	0.0525586418885
ENST00000374452.5	0.0538858674453
ENST00000487276.1	0.0520741704289
ENST00000396651.3	0.0473462891559
ENST00000368132.3	0.0559118669838
ENST00000396758.2	0.0492153822061
ENST00000418360.2	0.0466470992479
ENST00000368115.1	0.0537915042863
ENST00000530507.1	0.0522650826514
ENST00000378708.1	0.0801319340645
ENST00000525682.2	0.0503055404099
ENST00000537199.1	0.0565703185863
ENST00000262746.1	0.0481308396519
ENST00000367662.3	0.0537431547014
ENST00000236166.3	0.052252004008
ENST00000356522.4	0.0531672962376
ENST00000378543.2	0.0797261759732
ENST00000360358.3	0.0603132028408
ENST00000457918.2	0.0482916747072
ENST00000417209.2	0.057540983791
ENST00000366562.4	0.0596817173697
ENST00000340480.4	0.0479036557554
ENST00000354858.6	0.0511701846966
ENST00000367579.3	0.0513145607799
ENST00000471642.2	0.0470572757277
ENST00000368195.3	0.0504343742053
ENST00000367313.3	0.0526560114099
ENST00000374642.3	0.0544678248104
ENST00000370113.3	0.0537457797244
ENST00000358392.2	0.0632671963415
ENST00000366875.3	0.0535414910942
ENST00000344461.3	0.0500395377551
ENST00000368775.2	0.0566367623436
ENST00000476121.1	0.0553095269596
ENST00000368905.4	0.0453137867255
ENST00000335514.5	0.0484082201124
ENST00000532427.1	0.0521666347959
ENST00000294353.6	0.0518360261717
ENST00000314174.5	0.0544273725276
ENST00000482504.1	0.0487945177793
ENST00000378675.3	0.0801319340645
ENST00000319394.3	0.0483469500929
ENST00000535300.1	0.0524310295332
ENST00000360529.5	0.0517590032378
ENST00000272217.2	0.0524219419581
ENST00000294489.6	0.0592453120652
ENST00000368431.3	0.0469456932242
ENST00000440175.2	0.0519400708414
ENST00000369259.3	0.0527333433939
ENST00000485903.2	0.050042038901
ENST00000054650.4	0.0631956533207
ENST00000606738.2	0.0521250834231
ENST00000371226.3	0.0523297539574
ENST00000369340.3	0.0478522853842
ENST00000607453.1	0.0646366624354
ENST00000557126.1	0.0620062434382
ENST00000475733.1	0.0517533740193
ENST00000367459.3	0.0559177261115
ENST00000388985.4	0.0678299087677
ENST00000415912.2	0.0562694206044
ENST00000400664.1	0.0612905709491
ENST00000366872.5	0.0529853281354
ENST00000373747.3	0.0578648976845
ENST00000368426.3	0.0469350313537
ENST00000540437.1	0.08032076267
ENST00000368722.1	0.054249342912
ENST00000531916.1	0.0527008166295
ENST00000302617.3	0.0570577919165
ENST00000367922.3	0.0519449900959
ENST00000356595.4	0.0530974096361
ENST00000361395.2	0.0520741704289
ENST00000601108.1	0.0518772975243
ENST00000295688.3	0.0474397356409
ENST00000337132.5	0.0581879431338
ENST00000366820.5	0.0529613185317
ENST00000533432.1	0.0527228326744
ENST00000373166.3	0.051684283889
ENST00000234701.3	0.0490865828738
ENST00000461727.1	0.0636861304346
ENST00000432622.1	0.0500405542004
ENST00000372200.1	0.0473049234446
ENST00000539317.1	0.0501417598412
ENST00000452018.2	0.0581664880074
ENST00000375590.3	0.0581942858647
ENST00000540251.1	0.0506055424084
ENST00000367064.3	0.0529040304473
ENST00000308647.7	0.0799121941963
ENST00000541996.1	0.05250910111
ENST00000451251.1	0.0599780537683
ENST00000531816.1	0.0495627535359
ENST00000372375.2	0.0496350844268
ENST00000373798.1	0.0556219528926
ENST00000439080.2	0.0557264961173
ENST00000369638.2	0.0491120564375
ENST00000368077.1	0.0518709650749
ENST00000440226.3	0.0517000062266
ENST00000369416.3	0.0530387134774
ENST00000308852.6	0.0519619494919
ENST00000324379.5	0.048361306154
ENST00000357501.2	0.0474266724886
ENST00000260508.4	0.0479792742387
ENST00000361328.3	0.0525912685203
ENST00000367119.1	0.053116998447
ENST00000465892.2	0.0470367646273
ENST00000312210.5	0.04497752064
ENST00000369426.5	0.0531005629846
ENST00000349618.3	0.0507109515033
ENST00000545897.1	0.0506872693605
ENST00000361350.4	0.0542937877486
ENST00000336830.5	0.0510742192388
ENST00000548033.1	0.0511701846966
ENST00000487046.1	0.0579531442663
ENST00000367602.3	0.0508895894221
ENST00000537739.1	0.0502929462144
ENST00000260506.8	0.0495885466409
ENST00000373441.1	0.0513133789222
ENST00000431992.1	0.0521822261435
ENST00000359523.2	0.0529741737586
ENST00000369219.1	0.0489729966588
ENST00000524343.1	0.0502658205076
ENST00000330010.8	0.0527677155986
ENST00000602960.1	0.0601132476112
ENST00000583037.1	0.05006325141
ENST00000373235.3	0.0493312283697
ENST00000504010.1	0.0507321887443
ENST00000377464.1	0.0604826188614
ENST00000367967.3	0.0513225982625
ENST00000367737.5	0.0519984501716
ENST00000366845.2	0.0518030086187
ENST00000294794.3	0.0505982553307
ENST00000368849.3	0.0472963193276
ENST00000368270.1	0.047403052484
ENST00000392697.3	0.0500561438621
ENST00000417171.1	0.0498457972095
ENST00000368206.5	0.0502950603601
ENST00000419367.3	0.0543091399468
ENST00000374030.1	0.0478985751768
ENST00000417538.2	0.0552253774747
ENST00000368875.2	0.0457832308058
ENST00000447388.3	0.051726767853
ENST00000287482.5	0.0522444738033
ENST00000369812.5	0.0503084071688
ENST00000358595.5	0.044341987227
ENST00000367421.3	0.0571005354504
ENST00000440588.2	0.0532009361027
ENST00000449045.2	0.0491070581434
ENST00000372476.3	0.0504594094534
ENST00000374086.3	0.0480600839947
ENST00000369903.2	0.0512520007596
ENST00000271308.4	0.0506673111959
ENST00000367535.3	0.0511783255352
ENST00000366518.4	0.0679366175995
ENST00000366543.1	0.0558856528126
ENST00000368304.5	0.046988333963
ENST00000367643.3	0.0507422502621
ENST00000255030.5	0.053172195021
ENST00000358671.5	0.0511461430632
ENST00000472765.2	0.0474397356409
ENST00000359594.2	0.0601124918247
ENST00000400794.3	0.0514148697762
ENST00000370298.4	0.0481445100251
ENST00000371092.3	0.0479683954415
ENST00000372802.1	0.0491259886534
ENST00000403080.1	0.0513331192417
ENST00000236040.4	0.0519094633115
ENST00000369669.1	0.04971816966
ENST00000367412.1	0.0559654383582
ENST00000370072.3	0.0564432063083
ENST00000361170.2	0.049802576851
ENST00000405763.3	0.047079939576
ENST00000392233.3	0.0523050529407
ENST00000372792.2	0.0491488426363
ENST00000341872.6	0.0584489681243
ENST00000368888.4	0.0455197846331
ENST00000318249.5	0.0557614431219
ENST00000609199.1	0.0537928396229
ENST00000371146.1	0.0485225975219
ENST00000414642.2	0.0602181128497
ENST00000379289.1	0.0804871596516
ENST00000351959.5	0.0637097491433
ENST00000400908.2	0.0606890308891
ENST00000328051.2	0.0558757704955
ENST00000376672.1	0.0578131787224
ENST00000343253.7	0.0484606573554
ENST00000361696.5	0.0584578942174
ENST00000310833.7	0.0531672962376
ENST00000392043.3	0.0503396371014
ENST00000368097.4	0.0532300340546
ENST00000372100.5	0.0468821061601
ENST00000357730.2	0.0491548572952
ENST00000435165.2	0.0525862199964
ENST00000483260.1	0.0508761805002
ENST00000533231.1	0.0510387955307
ENST00000443756.2	0.0518360261717
ENST00000397332.2	0.0488931136742
ENST00000453418.1	0.0473238845567
ENST00000401882.1	0.0596634239386
ENST00000448481.1	0.0468821061601
ENST00000369067.3	0.0436760915182
ENST00000241704.7	0.0514378190805
ENST00000368780.3	0.0565217330634
ENST00000366978.1	0.050116398698
ENST00000368413.1	0.0468846575745
ENST00000371073.2	0.0503407663891
ENST00000367444.3	0.0551522828169
ENST00000404907.1	0.0513570333045
ENST00000372613.2	0.0516312011451
ENST00000371836.1	0.0500535648506
ENST00000251546.4	0.0577186092325
ENST00000368046.3	0.0502478115465
ENST00000355356.3	0.0523215792335
ENST00000426398.2	0.0527523329346
ENST00000426559.2	0.0530683913999
ENST00000531094.1	0.0462048918861
ENST00000372587.4	0.0525379784275
ENST00000471115.1	0.0494573456071
ENST00000454855.2	0.0539726746993
ENST00000367917.3	0.0519508835006
ENST00000335852.1	0.047403052484
ENST00000447706.2	0.0525655250901
ENST00000538532.1	0.0562298013305
ENST00000271732.3	0.0440310485248
ENST00000355294.4	0.0536091350497
ENST00000430031.2	0.0468606390676
ENST00000401068.1	0.0538161280426
ENST00000370966.5	0.0542716241327
ENST00000343813.5	0.0645060076986
ENST00000379389.4	0.0799578480803
ENST00000312808.4	0.0523652998301
ENST00000368076.1	0.0518712170791
ENST00000369354.3	0.047787772606
ENST00000368048.3	0.0507177022059
ENST00000377836.4	0.0638142972853
ENST00000271889.4	0.0509786379358
ENST00000366652.2	0.0583333619449
ENST00000346569.6	0.0438314627082
ENST00000533024.1	0.0502918665839
ENST00000368094.1	0.0531799907421
ENST00000368249.1	0.0477325770105
ENST00000373797.1	0.0551655766328
ENST00000446260.2	0.053423668763
ENST00000436918.2	0.0560870478708
ENST00000356527.5	0.0440649858565
ENST00000401088.4	0.0582624840558
ENST00000366489.1	0.062881994697
ENST00000402388.1	0.0480074109801
ENST00000375486.4	0.0616664997057
ENST00000359280.4	0.0468846575745
ENST00000286031.6	0.0509628074685
ENST00000289877.8	0.060230100041
ENST00000400919.3	0.0797252360976
ENST00000367439.3	0.0550340058944
ENST00000373106.1	0.0531831110882
ENST00000357836.5	0.0488660618997
ENST00000306031.5	0.0526389044786
ENST00000377488.1	0.0591844738094
ENST00000308873.6	0.0567939058287
ENST00000271311.2	0.051582365156
ENST00000366487.3	0.0620882304413
ENST00000367396.3	0.0530074787463
ENST00000378638.2	0.0801319340645
ENST00000338366.5	0.0511196372848
ENST00000535662.1	0.0470132854392
ENST00000366557.4	0.0594659437901
ENST00000484758.2	0.0536667931647
ENST00000608151.1	0.0515732440572
ENST00000372222.3	0.047427007558
ENST00000334857.2	0.0533432834465
ENST00000371445.3	0.0532548158149
ENST00000378567.3	0.0803218836152
ENST00000491586.1	0.0462048918861
ENST00000302084.2	0.0610813366961
ENST00000257070.4	0.0518985947181
ENST00000369945.3	0.0511770605656
ENST00000532414.2	0.0470571210412
ENST00000367222.2	0.0519190591377
ENST00000527748.1	0.0503310889767
ENST00000367214.1	0.0528168647017
ENST00000540273.1	0.0489065447878
ENST00000361509.3	0.0531799907421
ENST00000366613.1	0.0567256406347
ENST00000603677.1	0.048716554196
ENST00000528703.1	0.0525586418885
ENST00000366603.2	0.0554176841357
ENST00000354608.5	0.0531398301536
ENST00000370665.3	0.0490853206523
ENST00000391854.2	0.0559961488879
ENST00000427683.2	0.0467992839085
ENST00000309502.3	0.052321771171
ENST00000368623.3	0.0512088802442
ENST00000543354.1	0.0494882122983
ENST00000367840.3	0.0534458423699
ENST00000347652.2	0.0531061749486
ENST00000457433.2	0.0532235409075
ENST00000397174.2	0.051962605134
ENST00000543735.1	0.052371140742
ENST00000447513.2	0.0785779284522
ENST00000361605.3	0.0753409418808
ENST00000540564.1	0.0505412193706
ENST00000367573.2	0.0516591088328
ENST00000391929.3	0.0541795707541
ENST00000377845.3	0.0641509734887
ENST00000472944.2	0.0488362630884
ENST00000367350.4	0.0526378911144
ENST00000401042.3	0.0523215792335
ENST00000356876.3	0.0637097491433
ENST00000369464.3	0.0535652698019
ENST00000378733.4	0.0799595570403
ENST00000378710.3	0.0801319340645
ENST00000375718.4	0.0579989875733
ENST00000544689.1	0.0562015836075
ENST00000451324.2	0.0601536039161
ENST00000371975.4	0.0495958382813
ENST00000212355.4	0.0470035364091
ENST00000528266.1	0.0485700478036
ENST00000369559.4	0.0478772425245
ENST00000479111.1	0.0543618618013
ENST00000506472.2	0.0523304430121
ENST00000368784.1	0.0566613466825
ENST00000256637.6	0.0507848793077
ENST00000361556.5	0.0480446621509
ENST00000370165.3	0.0528204556887
ENST00000373330.1	0.0501499590318
ENST00000473578.1	0.0619996620672
ENST00000378821.3	0.0804091895321
ENST00000373253.3	0.0490527930228
ENST00000367164.1	0.0514160780429
ENST00000371486.3	0.0523622424023
ENST00000320002.2	0.0619262205121
ENST00000312726.4	0.0602142681155
ENST00000400992.2	0.0477325770105
ENST00000392129.6	0.0537994307348
ENST00000370986.4	0.0517217758606
ENST00000535889.1	0.0588982809143
ENST00000540236.1	0.051957347452
ENST00000319637.6	0.0535663159603
ENST00000372571.1	0.0530363122707
ENST00000409154.4	0.0474123094045
ENST00000372565.3	0.0525480487669
ENST00000594404.1	0.0526124832771
ENST00000436743.1	0.0513225982625
ENST00000367815.4	0.052897065351
ENST00000377298.4	0.0569780559911
ENST00000302692.6	0.0570064702787
ENST00000372306.3	0.0491176508381
ENST00000407221.1	0.047079939576
ENST00000367980.2	0.0507321887443
ENST00000355439.2	0.0801319340645
ENST00000598951.1	0.0526259449787
ENST00000254231.4	0.0504337393872
ENST00000372450.4	0.0502047648046
ENST00000399173.1	0.0479776527869
ENST00000369047.4	0.0438314627082
ENST00000260505.8	0.0505246725813
ENST00000355716.4	0.0783197018862
ENST00000340370.5	0.0486625575053
ENST00000368299.3	0.0472646705978
ENST00000370103.4	0.0594773722112
ENST00000332831.2	0.0822330455267
ENST00000292180.3	0.0469380725866
ENST00000374185.3	0.0503312107458
ENST00000375662.4	0.0575791492927
ENST00000309691.6	0.0511031318722
ENST00000334351.7	0.0538322421456
ENST00000375142.1	0.0590509455725
ENST00000366790.3	0.0533980077235
ENST00000366757.3	0.0584003025433
ENST00000370238.3	0.0510541159001
ENST00000368702.1	0.053266469265
ENST00000608999.1	0.052468297946
ENST00000546159.1	0.0511052064002
ENST00000357992.4	0.0523847095132
ENST00000462347.1	0.0512293570105
ENST00000321358.7	0.052226207671
ENST00000369502.1	0.0541695987981
ENST00000414819.1	0.0530974096361
ENST00000239461.6	0.0516205189108
ENST00000372967.3	0.0497065542847
ENST00000340052.3	0.0482310665745
ENST00000368211.4	0.0502932622485
ENST00000445590.2	0.0551644017567
ENST00000535525.1	0.0565102949732
ENST00000369307.3	0.0495147553971
ENST00000367701.5	0.0508261776437
ENST00000604479.1	0.0764995969559
ENST00000368892.4	0.0454409379743
ENST00000556710.1	0.0517188457464
ENST00000372009.2	0.0491287338067
ENST00000302101.5	0.0510784489044
ENST00000396199.3	0.0519576951163
ENST00000541865.1	0.0593229087993
ENST00000368130.4	0.0559830069742
ENST00000288048.5	0.0577368939785
ENST00000342482.4	0.0468498438932
ENST00000368107.1	0.0531006594268
ENST00000367830.3	0.0536403603972
ENST00000357182.4	0.0506632729874
ENST00000370115.1	0.0531061749486
ENST00000367454.1	0.0552493147203
ENST00000366560.3	0.0593768979758
ENST00000369222.3	0.0436308831104
ENST00000294671.2	0.0483064785388
ENST00000367009.1	0.0518833579274
ENST00000368034.4	0.0497022139986
ENST00000367577.4	0.0515183690326
ENST00000258298.2	0.0507629020934
ENST00000414487.2	0.0527958695599
ENST00000368913.3	0.0453103642567
ENST00000375448.4	0.0630121938154
ENST00000400895.2	0.0581664880074
ENST00000320498.4	0.055307554898
ENST00000366877.3	0.0536147359833
ENST00000375793.2	0.0592214945735
ENST00000361191.5	0.051962605134
ENST00000400889.1	0.0502846629174
ENST00000369535.4	0.0507255397829
ENST00000367755.4	0.0524823040125
ENST00000405236.2	0.0469573544266
ENST00000367749.3	0.0520410284928
ENST00000374168.2	0.0500290943557
ENST00000367180.1	0.0518870193415
ENST00000263893.6	0.0525016447404
ENST00000413825.2	0.0518011903403
ENST00000371500.3	0.0521375024385
ENST00000538502.1	0.0507718971237
ENST00000494675.1	0.0508590703067
ENST00000345512.3	0.057723641613
ENST00000397054.3	0.0519094633115
ENST00000370982.3	0.052072365939
ENST00000370425.3	0.0472195699675
ENST00000476409.2	0.0501886019449
ENST00000270792.5	0.0510249530597
ENST00000368820.3	0.0499068592095
ENST00000377205.1	0.0574787412127
ENST00000368147.4	0.057210984795
ENST00000521580.2	0.0516878538005
ENST00000369441.3	0.0535237751205
ENST00000522796.1	0.0539710404346
ENST00000373476.1	0.0503322950708
ENST00000371129.3	0.0484460047101
ENST00000324048.5	0.0457184823841
ENST00000316361.4	0.0520870874296
ENST00000373741.4	0.057855134895
ENST00000488333.1	0.0523676448759
ENST00000420661.2	0.0547625740726
ENST00000428468.1	0.047669270091
ENST00000342210.6	0.0541350100179
ENST00000602858.1	0.0508761805002
ENST00000367924.1	0.0519643280595
ENST00000542213.1	0.0523799488976
ENST00000439316.2	0.0579420595634
ENST00000367183.3	0.052056429789
ENST00000368069.3	0.0514378190805
ENST00000366742.1	0.0599416903642
ENST00000372212.4	0.0542239382064
ENST00000371006.1	0.052427184466
ENST00000451870.2	0.0526252489726
ENST00000287727.3	0.0497494019418
ENST00000367862.5	0.0521746074055
ENST00000550078.1	0.0527087215623
ENST00000370074.4	0.0564432063083
ENST00000366753.2	0.0586244727796
ENST00000513543.1	0.0513570333045
ENST00000370056.4	0.0535843753029
ENST00000428239.1	0.0468657270483
ENST00000284563.6	0.0532559562583
ENST00000543662.1	0.0554116775547
ENST00000454994.2	0.0494840870501
ENST00000372683.1	0.0513800782556
ENST00000505755.1	0.0443214613609
ENST00000368607.3	0.0509786379358
ENST00000431011.2	0.0566650587829
ENST00000341991.3	0.0801190947125
ENST00000511748.1	0.0507321887443
ENST00000372699.3	0.0512529005934
ENST00000368732.1	0.0542659265659
ENST00000207157.3	0.0529921805027
ENST00000377376.4	0.0568063161999
ENST00000375647.4	0.0547628304119
ENST00000375995.3	0.0592291371994
ENST00000358338.5	0.0516672946959
ENST00000564288.1	0.0492025788938
ENST00000356983.2	0.047403052484
ENST00000449308.1	0.0500518111868
ENST00000296380.4	0.0513632828583
ENST00000453029.2	0.049550454008
ENST00000368315.4	0.046800964692
ENST00000318289.10	0.0496337959569
ENST00000369226.3	0.051086637765
ENST00000355875.4	0.0562935404429
ENST00000369298.1	0.0495417806911
ENST00000366783.3	0.0552221933563
ENST00000368309.3	0.0470484039637
ENST00000374222.1	0.050800337424
ENST00000461742.2	0.0517590032378
ENST00000373943.4	0.0486650460882
ENST00000344843.7	0.0803976627638
ENST00000368272.4	0.047403052484
ENST00000367731.1	0.0526252295888
ENST00000372374.2	0.0496350844268
ENST00000321751.5	0.0804917407311
ENST00000370031.1	0.050808794271
ENST00000372257.2	0.0483888832591
ENST00000409119.1	0.0783029866484
ENST00000305352.6	0.0560373558984
ENST00000371244.4	0.052494823289
ENST00000427146.1	0.0599780537683
ENST00000322343.7	0.0440132038274
ENST00000374004.1	0.0479776527869
ENST00000368863.2	0.0462048918861
ENST00000545823.1	0.0480802126372
ENST00000531451.1	0.0495627535359
ENST00000373416.1	0.0521822261435
ENST00000403683.1	0.0435228981951
ENST00000359942.4	0.0489261146459
ENST00000367433.5	0.0601863969334
ENST00000368868.5	0.0458561793525
ENST00000468465.1	0.0506491037695
ENST00000338888.3	0.0566637306513
ENST00000372797.3	0.0491259886534
ENST00000372470.3	0.0502295149892
ENST00000338909.5	0.0547101238829
ENST00000337604.5	0.0468498438932
ENST00000476712.2	0.0565338475263
ENST00000394184.3	0.0527373570088
ENST00000294600.2	0.07653872831
ENST00000432989.1	0.0508570975081
ENST00000329608.6	0.0506421307584
ENST00000368011.4	0.0499337273678
ENST00000329117.5	0.0502893989255
ENST00000375541.5	0.061240229949
ENST00000360012.3	0.0519022956239
ENST00000432648.3	0.0495709418847
ENST00000367948.2	0.0510742192388
ENST00000344698.2	0.0584255076194
ENST00000340758.2	0.0542840221391
ENST00000358011.4	0.0536582656423
ENST00000371823.4	0.0483644545297
ENST00000391890.3	0.0519083720684
ENST00000400796.3	0.0595392686182
ENST00000366746.3	0.0599416903642
ENST00000368233.3	0.0498875106836
ENST00000368223.3	0.0502627302743
ENST00000371833.3	0.0523190944158
ENST00000374217.2	0.050800337424
ENST00000370070.2	0.0564432063083
ENST00000371568.3	0.0500363218822
ENST00000368799.1	0.0549103195409
ENST00000315643.9	0.0528760788332
ENST00000025469.6	0.043372181475
ENST00000415464.2	0.0580020291552
ENST00000370125.2	0.0524132800149
ENST00000367062.4	0.0529040304473
ENST00000357714.1	0.053377446343
ENST00000542151.1	0.0540427298165
ENST00000373340.2	0.0506768469794
ENST00000398167.1	0.0513061960933
ENST00000417239.1	0.0517020611121
ENST00000368099.4	0.0534300563513
ENST00000458695.2	0.0502310178721
ENST00000352845.3	0.0526477100233
ENST00000429204.1	0.0537583722819
ENST00000368433.1	0.0469456932242
ENST00000326225.3	0.0668397236762
ENST00000339986.7	0.0656553045759
ENST00000492354.1	0.0582624840558
ENST00000368401.5	0.0466073661147
ENST00000569674.1	0.0519408994449
ENST00000370793.1	0.0523974800712
ENST00000373103.1	0.0531831110882
ENST00000373012.2	0.0519099768245
ENST00000470404.1	0.0500724598464
ENST00000370670.2	0.0492574362237
ENST00000367162.3	0.051492548948
ENST00000376057.4	0.0592453120652
ENST00000320238.3	0.0541658663606
ENST00000545294.1	0.0519767054642
ENST00000488965.1	0.0521916431526
ENST00000370608.3	0.049213636978
ENST00000441662.2	0.0501239345265
ENST00000372237.3	0.0473978120883
ENST00000283568.8	0.0480016003464
ENST00000263980.3	0.0480862459902
ENST00000367537.3	0.0511710736909
